PluName=???? ????? ?????? ?????2.750???,LFCode=10863,Code=6359,BarCode=101,Rebate=0,UnitPrice=3580,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=331
PluName=???? ?????? ????,LFCode=863,Code=7944,BarCode=101,Rebate=0,UnitPrice=770,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=332
PluName=???????????? ???? ????? ??????? ?????/??,LFCode=2230,Code=2230,BarCode=101,Rebate=0,UnitPrice=1425,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=333
PluName=???? ???? ?????? /  ???????,LFCode=29230,Code=6884,BarCode=101,Rebate=0,UnitPrice=770,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=334
PluName=???? ???? ????? ???????? ???????,LFCode=501,Code=6465,BarCode=101,Rebate=0,UnitPrice=2875,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=335
PluName=???? ???? ??? ???????,LFCode=29501,Code=7703,BarCode=101,Rebate=0,UnitPrice=575,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=336
PluName=???? ?????? ???? ???????,LFCode=284,Code=5634,BarCode=101,Rebate=0,UnitPrice=1305,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=337
PluName=???? ????? ?????? ???????,LFCode=29284,Code=7051,BarCode=101,Rebate=0,UnitPrice=1375,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=338
PluName=??? ????? ???????? ???? ??????? ??????,LFCode=32,Code=1684,BarCode=101,Rebate=0,UnitPrice=1495,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=339
PluName=???? ?????? ???????? ?????? ???????,LFCode=29032,Code=6616,BarCode=101,Rebate=0,UnitPrice=1645000,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=340
PluName=???? ???? ??????? ?????? ???????,LFCode=10787,Code=6194,BarCode=101,Rebate=0,UnitPrice=1440,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=341
PluName=???? ???? ????,LFCode=787,Code=7925,BarCode=101,Rebate=0,UnitPrice=3850,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=342
PluName=???? ???? ???????? ?????? ???????,LFCode=10788,Code=6195,BarCode=101,Rebate=0,UnitPrice=1440,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=343
PluName=????? ?????? ????,LFCode=788,Code=7614,BarCode=101,Rebate=0,UnitPrice=2750,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=344
PluName=????? ???? ?????? ????? ???????,LFCode=10817,Code=6310,BarCode=101,Rebate=0,UnitPrice=1670,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=345
PluName=????? ???? ???????,LFCode=817,Code=6910,BarCode=101,Rebate=0,UnitPrice=595,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=346
PluName=????? ???? ???? ?????? ???????,LFCode=10916,Code=6490,BarCode=101,Rebate=0,UnitPrice=1295,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=347
PluName=???? ???? 403,LFCode=2916,Code=1463,BarCode=101,Rebate=0,UnitPrice=7150,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=348
PluName=????? ??????????? ???? ????,LFCode=493,Code=6220,BarCode=101,Rebate=0,UnitPrice=2530,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=349
PluName=???? ?????? ????? ???????,LFCode=29493,Code=7695,BarCode=101,Rebate=0,UnitPrice=995,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=350
PluName=???? ???? ????? ??? ?????? ????????????,LFCode=282,Code=5632,BarCode=101,Rebate=0,UnitPrice=2495,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=351
PluName=???? ????? ??????? ???????,LFCode=29282,Code=7049,BarCode=101,Rebate=0,UnitPrice=1375,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=352
PluName=???? ?????? ???? ????? ???????,LFCode=650,Code=3655,BarCode=101,Rebate=0,UnitPrice=1840,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=353
PluName=????? ???? ???? ?????? ???????,LFCode=10650,Code=5407,BarCode=101,Rebate=0,UnitPrice=1245,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=354
PluName=???? ???? ?????? ???? ???????,LFCode=3125,Code=2218,BarCode=101,Rebate=0,UnitPrice=1725,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=355
PluName=????? ????? ??? ???????????????,LFCode=125,Code=5308,BarCode=101,Rebate=0,UnitPrice=1885,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=356
PluName=????? ????? ???? ??????? ?????,LFCode=134,Code=4984,BarCode=101,Rebate=0,UnitPrice=1440,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=357
PluName=??????? ???? ??? ???????,LFCode=10134,Code=2120,BarCode=101,Rebate=0,UnitPrice=2070,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=134,iRecNO=358
PluName=????? ???? ?????? ???????,LFCode=6058,Code=6105,BarCode=101,Rebate=0,UnitPrice=1340,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=359
PluName=??? ??? ?? ??????? ?????? ???????,LFCode=29058,Code=6642,BarCode=101,Rebate=0,UnitPrice=1890000,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=360
PluName=???? ????? ????? ???? ???????,LFCode=6204,Code=6204,BarCode=101,Rebate=0,UnitPrice=2645,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=361
PluName=????? ???? ??????? ???? ???????,LFCode=204,Code=5397,BarCode=101,Rebate=0,UnitPrice=2300,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=362
PluName=???? ????,LFCode=165,Code=1651,BarCode=101,Rebate=0,UnitPrice=2475,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=363
PluName=????? ???? ???? ??? ???????,LFCode=29165,Code=6753,BarCode=101,Rebate=0,UnitPrice=1725,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=364
PluName=????? ?????? ?????? ???????,LFCode=10738,Code=5851,BarCode=101,Rebate=0,UnitPrice=1460,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=365
PluName=????? ???????? ??????? / ??? ???? ????,LFCode=738,Code=4192,BarCode=101,Rebate=0,UnitPrice=3850,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=366
PluName=???? ????? ???? ???????,LFCode=10735,Code=5826,BarCode=101,Rebate=0,UnitPrice=4295,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=367
PluName=?? ?????? ???? ???????,LFCode=2735,Code=1090,BarCode=101,Rebate=0,UnitPrice=575,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=368
PluName=????? ???? ????? ?????? ?????? ???????,LFCode=2878,Code=1630,BarCode=101,Rebate=0,UnitPrice=1915,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=369
PluName=?????  ?????? ???????,LFCode=878,Code=7802,BarCode=101,Rebate=0,UnitPrice=1485,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=370
PluName=????? ????? ?????? ????? ???????,LFCode=6182,Code=6182,BarCode=101,Rebate=0,UnitPrice=1915,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=371
PluName=??????? ???????? ???? ???????,LFCode=182,Code=5347,BarCode=101,Rebate=0,UnitPrice=4600,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=372
PluName=???? ???? ?????? ???? ????? ???????,LFCode=10128,Code=2104,BarCode=101,Rebate=0,UnitPrice=2530,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=128,iRecNO=373
PluName=????? ???? ????? ?????? ????  ???????,LFCode=128,Code=2262,BarCode=101,Rebate=0,UnitPrice=1150,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=374
PluName=???? ????? ????? ???????,LFCode=6073,Code=6112,BarCode=101,Rebate=0,UnitPrice=4485,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=375
PluName=???? ???? ???????,LFCode=29073,Code=6657,BarCode=101,Rebate=0,UnitPrice=1150000,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=376
PluName=????? ???? ?????? ?????? ???????,LFCode=38,Code=5412,BarCode=101,Rebate=0,UnitPrice=1340,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=377
PluName=???? ????? ???????? ?????? ???????,LFCode=29038,Code=6622,BarCode=101,Rebate=0,UnitPrice=1645000,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=378
PluName=???? ???? ????? ???????? ???????,LFCode=10798,Code=6232,BarCode=101,Rebate=0,UnitPrice=1440,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=379
PluName=???? ???? ??????? ???????,LFCode=798,Code=7505,BarCode=101,Rebate=0,UnitPrice=4400,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=380
PluName=???? ???? ????? ???????? ???????,LFCode=10630,Code=5377,BarCode=101,Rebate=0,UnitPrice=1440,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=381
PluName=???? ???? ??? ?????? ?????? ???????,LFCode=295630,Code=8148,BarCode=101,Rebate=0,UnitPrice=4750,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=382
PluName=??????? ???? ??? ????? ????? ???????,LFCode=258,Code=4565,BarCode=101,Rebate=0,UnitPrice=3680,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=383
PluName=?????? ?????? ???????,LFCode=29258,Code=6998,BarCode=101,Rebate=0,UnitPrice=2200,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=384
PluName=??? ???? ???? ??????? ???????,LFCode=3450,Code=3999,BarCode=101,Rebate=0,UnitPrice=1490,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=385
PluName=???? ???? ???? ???? ????? ???????,LFCode=450,Code=6130,BarCode=101,Rebate=0,UnitPrice=920,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=386
PluName=???? ???? ??? ?????? ???????? ???????,LFCode=144,Code=3866,BarCode=101,Rebate=0,UnitPrice=1440,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=387
PluName=???????? ?????? ???????,LFCode=29144,Code=6730,BarCode=101,Rebate=0,UnitPrice=4950,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=388
PluName=??? ???? ??????? ?? ???????,LFCode=2791,Code=1339,BarCode=101,Rebate=0,UnitPrice=2015,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=389
PluName=???? ???? ?????????? ?????? ???????,LFCode=10791,Code=6198,BarCode=101,Rebate=0,UnitPrice=1440,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=390
PluName=???? ??????? ?????? ??????? / ?????,LFCode=4025,Code=4025,BarCode=101,Rebate=0,UnitPrice=1425,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=391
PluName=????? ???? ???????,LFCode=25,Code=5931,BarCode=101,Rebate=0,UnitPrice=1765,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=392
PluName=????? ????????? ???????? 1.560???,LFCode=48,Code=5364,BarCode=101,Rebate=0,UnitPrice=9955,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=393
PluName=????? ???? ??????  ???????,LFCode=29048,Code=6632,BarCode=101,Rebate=0,UnitPrice=4765000,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=394
PluName=????? ????? ???? ?????? ???????,LFCode=28113,Code=6589,BarCode=101,Rebate=0,UnitPrice=3610,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=395
PluName=??????? ??? ???? ???????? ???? ???????##,LFCode=113,Code=4057,BarCode=101,Rebate=0,UnitPrice=2875,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=396
PluName=???? ?????? ????,LFCode=10956,Code=6609,BarCode=101,Rebate=0,UnitPrice=1925,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=397
PluName=??? ????? ???????,LFCode=956,Code=7370,BarCode=101,Rebate=0,UnitPrice=385,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=398
PluName=?? ???? ????? ????,LFCode=10957,Code=6610,BarCode=101,Rebate=0,UnitPrice=1650,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=399
PluName=???? ?????? ????,LFCode=957,Code=7373,BarCode=101,Rebate=0,UnitPrice=770,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=400
PluName=????? ???? ?????? ????,LFCode=10958,Code=6611,BarCode=101,Rebate=0,UnitPrice=1650,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=401
PluName=???? ????,LFCode=958,Code=7374,BarCode=101,Rebate=0,UnitPrice=1100,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=402
PluName=????? ?????? ???? ???? ???????,LFCode=81,Code=5290,BarCode=101,Rebate=0,UnitPrice=1650,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=403
PluName=????? ???? ?????? ???? ??? ???????,LFCode=6081,Code=6120,BarCode=101,Rebate=0,UnitPrice=3380,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=404
PluName=??? ???? ????? ???????,LFCode=10869,Code=6415,BarCode=101,Rebate=0,UnitPrice=125,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=405
PluName=???? ????? ????,LFCode=869,Code=7631,BarCode=101,Rebate=0,UnitPrice=2200,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=406
PluName=????? ???? ????? ????? ???? ???????,LFCode=10902,Code=6476,BarCode=101,Rebate=0,UnitPrice=1680,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=407
PluName=???? ?????? ???? ??????? / ????? ???,LFCode=2902,Code=3717,BarCode=101,Rebate=0,UnitPrice=335,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=408
PluName=????? ???? ???????? ?????? ???????,LFCode=10917,Code=6491,BarCode=101,Rebate=0,UnitPrice=1265,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=409
PluName=????? ??????? ??????? INSERT INTO tb_RLWPLUData (LFCode,Barcode,HotKey,P,LFCode=917,Code=7524,BarCode=101,Rebate=0,UnitPrice=3850,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=410
PluName=????? ???? ??? ????????? ???????,LFCode=3067,Code=5360,BarCode=101,Rebate=0,UnitPrice=2250,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=411
PluName=???? ?????? ???????,LFCode=29067,Code=6651,BarCode=101,Rebate=0,UnitPrice=690,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=412
PluName=??? ???? ???????,LFCode=10923,Code=6509,BarCode=101,Rebate=0,UnitPrice=660,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=413
PluName=???? ????? ????,LFCode=923,Code=7612,BarCode=101,Rebate=0,UnitPrice=1210,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=414
PluName=???? ????? ?????? ???????,LFCode=6066,Code=6066,BarCode=101,Rebate=0,UnitPrice=1150,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=415
PluName=???? ????,LFCode=29066,Code=6650,BarCode=101,Rebate=0,UnitPrice=460,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=416
PluName=???? ????? ???????? ?????? ???????/?????,LFCode=427,Code=6286,BarCode=101,Rebate=0,UnitPrice=900,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=417
PluName=????? ???? ??? ????? ?????? ???????,LFCode=29427,Code=7333,BarCode=101,Rebate=0,UnitPrice=4200,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=418
PluName=???? ????? ???????? ???? ???? ???????/??,LFCode=428,Code=6287,BarCode=101,Rebate=0,UnitPrice=1380,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=419
PluName=????? ???? ???? ???????,LFCode=29428,Code=7332,BarCode=101,Rebate=0,UnitPrice=1965,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=420
PluName=???? ??? ??? ??? ???? ??? ???????,LFCode=468,Code=6297,BarCode=101,Rebate=0,UnitPrice=12650,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=421
PluName=???? ???? ???? ?????? ???? ???????,LFCode=29468,Code=7564,BarCode=101,Rebate=0,UnitPrice=3130,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=422
PluName=??? ????,LFCode=1013,Code=4602,BarCode=101,Rebate=0,UnitPrice=770,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=423
PluName=???? ????? ???????,LFCode=13,Code=4506,BarCode=101,Rebate=0,UnitPrice=1995,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=424
PluName=????? ???? ???????,LFCode=836,Code=4578,BarCode=101,Rebate=0,UnitPrice=4400,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=425
PluName=????? ???? ?????? ???????,LFCode=1020,Code=5243,BarCode=101,Rebate=0,UnitPrice=3850,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=426
PluName=???? ??? ???? ???????,LFCode=20,Code=6553,BarCode=101,Rebate=0,UnitPrice=2245,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=427
PluName=??? ???? ??????,LFCode=989,Code=6080,BarCode=101,Rebate=0,UnitPrice=2750,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=428
PluName=??????? ???? ???? ???? ???????,LFCode=94,Code=2117,BarCode=101,Rebate=0,UnitPrice=3380,WeightUnit=4,Deptment=0,Tare=0,ShlefTime=0,PackageType=0,PackageWeight=0,Tolerance=0,Message1=0,MultiLabel=0,HotKey=0,iRecNO=429
